ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS	COGID	MORPHEMES	ALIGNMENT
2153	Yahuna	To poop	ītá 	ītá	iː t a		2682	1394		- - iː t a
2154	Koretu	To poop	oké̥ta	oké̥ta	ɔ k ɨ t a		2682	1394		ɔ k ɨ t a
2294	Desano	To pull	tāláuo̯li	tāláuo̯li	t aː ɺ a w o ɺ i		2686	1501		t aː ɺ a w o ɺ i
2295	Yupua	To pull	te̥xtáaitx̯é̥	te̥xtáaitx̯é̥	t ɨ x t a a i t ç ɨ		2688	1502		t ɨ x t a a i t ç ɨ
2296	Koretu	To pull	unúi	unúi	u n u i		2687	1503		u n u i
2216	Desano	To row	ué̠hāli	ué̠hāli	u ɛ h aː ɺ i		2690	1440		u ɛ h aː ɺ i
2217	Yupua	To row	ue̠āx(t)x̯ú	ue̠āxx̯ú	u ɛ aː x ç u		2693	1441		u ɛ aː x ç u
2218	Yahuna	To row	miué̠abe̠	miué̠abe̠	m i u ɛ a b ɛ		2692	1442		m i u ɛ a b ɛ
2219	Koretu	To row	hue̠uá	hue̠uá	h u ɛ u a		2691	1443		h u ɛ u a
2240	Desano	To see	ī́yāli	ī́yāli	iː j aː ɺ i		2695	1462		iː j aː ɺ i
2241	Yupua	To see	pē̠mātx̯é̥	pē̠mātx̯é̥	p ɛː m aː t ç ɨ		2697	1463		p ɛː m aː t ç ɨ
2242	Koretu	To see	hṓkiaa	hṓkiaa	h ɔː k i a a		2696	1464		h ɔː k i a a
2243	Yupua	To see	pē̠mā(t)x̯ú	pē̠māx̯ú	p ɛː m aː ç u		2697	1463		p ɛː m aː - ç u
2199	Desano	To sew	e̠ālí	e̠ālí	ɛ aː ɺ i		2700	1429		ɛ aː ɺ i
2224	Desano	To shoot	pe̠áyēri	pe̠áyēri	p ɛ a j eː ɾ i		2702	1447		p ɛ a j eː ɾ i
2293	Desano	To show	tsiū́(m)puli	tsiū́puli	t s i uː p u ɺ i		2704	1500		t s i uː p u ɺ i
2244	Desano	To sing	bāyā́li	bāyā́li	b aː j aː ɺ i		2706	1465		b aː j aː ɺ i
2245	Desano	To sit	doā́li	doā́li	d ɔ aː ɺ i		2708	1466		d ɔ aː ɺ i
2246	Yupua	To sit	dóā(t)x̯u	dóāx̯u	d ɔ aː ç u		2708	1466		d ɔ aː ç u
2247	Yahuna	To sit	mi(d)yú(u)abe̠	miyúabe̠	m i j u a b ɛ		2710	1467		m i j u a b ɛ
2248	Koretu	To sit	ú̠ru̠ha	ú̠ru̠ha	ʊ ɾ ʊ h a		2709	1468		ʊ ɾ ʊ h a
2225	Desano	To sleep	kāníni	kāníni	k aː n i n i		2713	1448		k aː n i n i
2226	Desano	To sleep	kālíni	kālíni	k aː ɺ i n i		2713	1448		k aː ɺ i n i
2215	Desano	To smell	uihíāli	uihíāli	u i h i aː ɺ i		2716	1439		u i h i aː ɺ i
2212	Desano	To smoke	mūnuhū́li	mūnuhū́li	m uː n u h uː ɺ i		2718	1436		m uː n u h uː ɺ i
2213	Yahuna	To smoke	midy(i)ī́be̠	midyī́be̠	m i d j iː b ɛ		2719	1437		m i d j iː b ɛ
2200	Desano	To sneeze	hātsíali	hātsíali	h aː t s i a ɺ i		2721	1430		- - h aː t s i a ɺ i
2201	Yupua	To sneeze	axtí	axtí	a x t i		2723	1431		a x t i
2202	Yahuna	To sneeze	yihā(a)tsī́yu	yihātsī́yu	j i h aː t s iː j u		2721	1430		j i h aː t s iː - j u
2203	Koretu	To sneeze	huhasí	huhasí	h u h a s i		2722	1432		h u h a s i
2204	Yahuna	To sneeze	yihā(a)tsī́ye̥	yihātsī́ye̥	j i h aː t s iː j ɨ		2721	1430		j i h aː t s iː - j ɨ
2249	Desano	To speak	ue̠ré̠niṅini	ue̠ré̠niṅini	u ɛ ɾ ɛ n i ŋ i n i		2727	1469		u ɛ ɾ ɛ n i ŋ i n i
2256	Desano	To stand	nĩ(g)ĩní 	nĩĩní	n ĩ ĩ n i		2729	1474		n ĩ ĩ n i
2142	Desano	To starve	oáme̠naga	oáme̠naga	ɔ a m ɛ n a g a		2731	1384		ɔ a m ɛ n a g a
2255	Desano	To sting	yuxtsé̠ni	yuxtsé̠ni	j u x t s ɛ n i		2733	1473		j u x t s ɛ n i
2232	Yahuna	To swallow	síkoliga	síkoliga	s i k ɔ ɺ i g a		2735	1454		s i k ɔ ɺ i g a
2239	Desano	To swim	bā́li	bā́li	b aː ɺ i		2737	1461		b aː ɺ i
2214	Desano	To talk	ue̠ré̠nĩ(g)ĩni	ue̠ré̠nĩĩni	u ɛ ɾ ɛ n ĩ ĩ n i		2739	1438		u ɛ ɾ ɛ n ĩ ĩ n i
2088	Desano	To think	gūnyabirikā́(ni)	gūnyabirikā́	g uː n j a b i ɾ i k aː		2741	1344		g uː n j a b i ɾ i k aː
2285	Desano	To throw	be̠ṓli	be̠ṓli	b ɛ ɔː ɺ i		2743	1493		b ɛ - ɔː ɺ i -
2286	Yupua	To throw	koa(x)tx̯ā́etx̯e̥	koatx̯ā́etx̯e̥	k ɔ a t ç aː e t ç ɨ		2745	1494		k ɔ a t ç aː e t ç ɨ
2287	Yahuna	To throw	miuayatábe̠	miuayatábe̠	m i u a j a t a b ɛ		2744	1495		m i u a j a t a b ɛ
2288	Koretu	To throw	okū́lia	okū́lia	ɔ k uː ɺ i a		2743	1493		- ɔ k uː ɺ i a
2071	Desano	To tie	dī́riri	dī́riri	d iː ɾ i ɾ i		2748	1330		d iː ɾ i ɾ i
2297	Desano	To tremble	yex̯sálipe̥ali	yex̯sálipe̥ali	j e ç s a ɺ i p ɨ a ɺ i		2750	1504		j e ç s a ɺ i p ɨ a ɺ i
2123	Desano	To walk	oā́li	oā́li	ɔ aː ɺ i		2752	1372		- ɔ aː ɺ i
2124	Yupua	To walk	kū́li	kū́li	k uː ɺ i		2752	1372		k uː - ɺ i
2125	Yahuna	To walk	uanúame̠pe̠	uanúame̠pe̠	u a n u a m ɛ p ɛ		2753	1373		u a n u a m ɛ p ɛ
2126	Yupua	To walk	kū́(u)li	kū́li	k uː ɺ i		2752	1372		k uː - ɺ i
2127	Yahuna	To walk	uanúame̠be̠	uanúame̠be̠	u a n u a m ɛ b ɛ		2753	1373		u a n u a m ɛ b ɛ
2289	Desano	To want	gā́mē̠ri	gā́mē̠ri	g aː m ɛː ɾ i		2758	1496		g aː m ɛː ɾ i
2290	Yupua	To want	tx̯e̥(e)dyé̥	tx̯e̥dyé̥	t ç ɨ d j ɨ		2760	1497		t ç ɨ d j ɨ
2291	Koretu	To want	i(x̯)kiákoini	ikiákoini	i k i a k ɔ i n i		2759	1498		i k i a k ɔ i n i
2205	Desano	To whistle	uīrí	uīrí	u iː ɾ i		2762	1433		u iː ɾ i
2117	Desano	To yawn	yaṓlipuli	yaṓlipuli	j a ɔː ɺ i p u ɺ i		2764	1366		j a ɔː ɺ i p u ɺ i
2185	Koretu	To you	mé̥ni	mé̥ni	m ɨ n i		2766	1418		m ɨ - n i
2186	Koretu	To you	mé̥'ni	mé̥'ni	m ɨ ʔ n i		2766	1418		m ɨ ʔ n i
1451	Desano	Toad	tā́lobe̥ge̥	tā́lobe̥ge̥	t aː ɺ ɔ b ɨ g ɨ		2769	947		- t aː ɺ ɔ b ɨ g ɨ
1452	Yupua	Toad	ue̠uálu	ue̠uálu	u ɛ u a ɺ u		2771	948		u ɛ u a ɺ u
1453	Yahuna	Toad	ululū́líka	ululū́líka	u ɺ u ɺ uː ɺ i k a		2769	947		u ɺ u ɺ uː ɺ i k a
1454	Koretu	Toad	kṓroro	kṓroro	k ɔː ɾ ɔ ɾ ɔ		2770	949		k ɔː ɾ ɔ ɾ ɔ
1455	Yahuna	Toad	ululū́rika	ululū́rika	u ɺ u ɺ uː ɾ i k a		2769	947		u ɺ u ɺ uː ɾ i k a
1053	Desano	Tobacco	mū̠nú̠	mū̠nú̠	m ? n ʊ		2775	712		m ? - n - - ʊ
1054	Yupua	Tobacco	mé̥la	mé̥la	m ɨ ɺ a		2775	712		m ɨ - - - ɺ a
1055	Yahuna	Tobacco	mi'nóa	mi'nóa	m i ʔ n ɔ a		2775	712		m i ʔ n ɔ - a
1056	Koretu	Tobacco	me̥nṓre̥	me̥nṓre̥	m ɨ n ɔː ɾ ɨ		2775	712		m ɨ - n ɔː ɾ ɨ
1057	Yahuna	Tobacco	minó	minó	m i n ɔ		2775	712		m i - n - - ɔ
1058	Yupua	Tobacco leaf	mé̥lapu	mé̥lapu	m ɨ ɺ a p u		2781	713		m ɨ ɺ a p u
1498	Desano	Tocandíra ant	kā́de̥xka	kā́de̥xka	k aː d ɨ x k a		2783	979		k aː d ɨ x k a
1499	Yupua	Tocandíra ant	pé̠(e̠)la	pé̠la	p ɛ ɺ a		2785	980		p ɛ ɺ a
1500	Yahuna	Tocandíra ant	patáka	patáka	p a t a k a		2783	979		p a t a - k a
1501	Koretu	Tocandíra ant	hā́ta	hā́ta	h aː t a		2784	981		h aː t a
1502	Yupua	Tocandíra ant	pé̠(e̠)ra	pé̠ra	p ɛ ɾ a		2785	980		p ɛ ɾ a
1999	Desano	Today	do(e)pã́(g)ã	dopã́ã	d ɔ p ã ã		2789	1285		d ɔ - p ã ã
2000	Yupua	Today	ī́ne̥	ī́ne̥	iː n ɨ		2790	1286		iː n - - ɨ
2001	Yahuna	Today	īnimí	īnimí	iː n i m i		2790	1286		iː n i m i
2002	Koretu	Today	íne̥me̥	íne̥me̥	i n ɨ m ɨ		2790	1286		i n ɨ m ɨ
2003	Desano	Today	do'pã́(g)ã	do'pã́ã	d ɔ ʔ p ã ã		2789	1285		d ɔ ʔ p ã ã
165	Desano	Toe	gubū́tsinidix̯pelu	gubū́tsinidix̯pelu	g u b uː t s i n i d i ç p e ɺ u		2795	113		g u b uː t s i n i d i ç p e ɺ u
166	Yupua	Toe	gé̥apauatx̯u	gé̥apauatx̯u	g ɨ a p a u a t ç u		2798	114		g ɨ a p a u a t ç u
167	Yahuna	Toe	ūpúahoa	ūpúahoa	uː p u a h ɔ a		2797	115		uː p u a h ɔ a
168	Koretu	Toe	sikoxúio	sikoxúio	s i k ɔ x u i ɔ		2796	116		s i k ɔ x u i ɔ
169	Desano	Toe	gubū́tsinidix̯peru	gubū́tsinidix̯peru	g u b uː t s i n i d i ç p e ɾ u		2795	113		g u b uː t s i n i d i ç p e ɾ u
170	Yupua	Toe	ge̥apáua(t)su	ge̥apáuasu	g ɨ a p a u a s u		2798	114		g ɨ a p a u a - s u
171	Yahuna	Toe	ōpúaḥoa	ōpúaḥoa	ɔː p u a ħ ɔ a		2797	115		ɔː p u a ħ ɔ a
172	Yupua	Toe	gé̥apauat(š)u	gé̥apauatu	g ɨ a p a u a t u		2798	114		g ɨ a p a u a t - u
173	Desano	Toenail	gubū́tsepē̠roli	gubū́tsepē̠roli	g u b uː t s e p ɛː ɾ ɔ ɺ i		2804	117		g u b uː t s e p ɛː ɾ ɔ ɺ i
174	Yupua	Toenail	gé̥apagat(š)i	gé̥apagati	g ɨ a p a g a t i		2806	118		g ɨ a p a g a t i
175	Yahuna	Toenail	mamálaḥe̠	mamálaḥe̠	m a m a ɺ a ħ ɛ		2805	119		m a m a ɺ a ħ ɛ
1	Desano	Tongue	nḗ̠riru	nḗ̠riru	n ɛː ɾ i ɾ u		2808	1		n ɛː ɾ i ɾ u
2	Yupua	Tongue	dṓlo	dṓlo	d ɔː ɺ ɔ		2811	2		d ɔː ɺ ɔ
3	Yahuna	Tongue	nē̠nóke̠ka	nē̠nóke̠ka	n ɛː n ɔ k ɛ k a		2810	3		n ɛː n ɔ k ɛ k a
4	Koretu	Tongue	siáme̠lako	siáme̠lako	s i a m ɛ ɺ a k ɔ		2809	4		s i a m ɛ ɺ a k ɔ
5	Yupua	Tongue	(n)dṓlo	dṓlo	d ɔː ɺ ɔ		2811	2		d ɔː ɺ ɔ
16	Desano	Tooth	guhī́kuli	guhī́kuli	g u h iː k u ɺ i		2814	11		- - g u h iː k u ɺ i
17	Yupua	Tooth	goxpé̠ga	goxpé̠ga	g ɔ x p ɛ g a		2816	12		g ɔ x p ɛ g a
18	Yahuna	Tooth	ōpía	ōpía	ɔː p i a		2815	13		ɔː p i a
19	Koretu	Tooth	síkoḥiri	síkoḥiri	s i k ɔ ħ i ɾ i		2814	11		s i k ɔ ħ i - - ɾ i
20	Yupua	Tooth	góxpe̠ga	góxpe̠ga	g ɔ x p ɛ g a		2816	12		g ɔ x p ɛ g a
564	Desano	Torch	me̥pe̥lí	me̥pe̥lí	m ɨ p ɨ ɺ i		2820	374		m ɨ p ɨ ɺ i
1428	Desano	Trahira	doé̠	doé̠	d ɔ ɛ		2822	930		d ɔ ɛ
543	Desano	Trapdoor	dix̯sipialítse̠	dix̯sipialítse̠	d i ç s i p i a ɺ i t s ɛ		2824	361		d i ç s i p i a ɺ i t s ɛ
544	Yahuna	Trapdoor	hāapālóa 	hāapālóa	h aː a p aː ɺ ɔ a		2825	362		h aː a p aː ɺ ɔ a
692	Desano	Tree	yuxké̥tsiru	yuxké̥tsiru	j u x k ɨ t s i ɾ u		2827	465		j u x k ɨ t s i ɾ u
693	Yupua	Tree	kumú	kumú	k u m u		2828	466		k u m - - u
694	Yahuna	Tree	kumóa	kumóa	k u m ɔ a		2828	466		k u m ɔ - a
695	Koretu	Tree	kóōre̥	kóōre̥	k ɔ ɔː ɾ ɨ		2828	466		k ɔ - ɔː ɾ ɨ
696	Yahuna	Tree	ūbá	ūbá	uː b a		2829	467		- uː b - a
697	Koretu	Tree	ubá	ubá	u b a		2829	467		- u b - a
1605	Desano	Tree	yuxké̥ge̥	yuxké̥ge̥	j u x k ɨ g ɨ		2827	465		j u x k - - - ɨ g ɨ
1606	Yupua	Tree	yábu	yábu	j a b u		2829	467		j a b - u
1607	Yahuna	Tree	yapúa	yapúa	j a p u a		2829	467		j a p u a
1608	Koretu	Tree	tṓke̥	tṓke̥	t ɔː k ɨ		2830	1045		t ɔː k ɨ
757	Desano	Tree silk (samaúma) to wrap the blowpipe sticks	buyá	buyá	b u j a		2838	509		b u j a
758	Yupua	Tree silk (samaúma) to wrap the blowpipe sticks	pohá	pohá	p ɔ h a		2838	509		p ɔ h a
759	Yahuna	Tree silk (samaúma) to wrap the blowpipe sticks	uitóa	uitóa	u i t ɔ a		2840	510		u i t ɔ a
760	Koretu	Tree silk (samaúma) to wrap the blowpipe sticks	ḥe̥ḥóḥoire̥	ḥe̥ḥóḥoire̥	ħ ɨ ħ ɔ ħ ɔ i ɾ ɨ		2839	511		ħ ɨ ħ ɔ ħ ɔ i ɾ ɨ
761	Yahuna	Tree silk (samaúma) to wrap the blowpipe sticks	ui(x̯)tóa	uitóa	u i t ɔ a		2840	510		u i t ɔ a
1762	Desano	Tucum	yoxkápolani	yoxkápolani	j ɔ x k a p ɔ ɺ a n i		2844	1137		j ɔ x k a p ɔ ɺ a n i
1763	Yupua	Tucum	yó(x)ka	yóka	j ɔ k a		2846	1138		j ɔ k a
1764	Yahuna	Tucum	yu(x)ká	yuká	j u k a		2846	1138		j u k a
1765	Koretu	Tucum	aúlikiare̥	aúlikiare̥	a u ɺ i k i a ɾ ɨ		2845	1139		a u ɺ i k i a ɾ ɨ
1766	Desano	Tucum	yoxkáponani	yoxkáponani	j ɔ x k a p ɔ n a n i		2844	1137		j ɔ x k a p ɔ n a n i
1767	Desano	Tucumá	pē̠rá	pē̠rá	p ɛː ɾ a		2850	1140		p ɛː ɾ a
1415	Yupua	Tucunaré	púuai	púuai	p u u a i		2852	924		p u - u a i -
1416	Yahuna	Tucunaré	yukunanía	yukunanía	j u k u n a n i a		2853	925		j u k u n a n i a
1417	Koretu	Tucunaré	poḥṓuai̯	poḥṓuai̯	p ɔ ħ ɔː u a j		2852	924		p ɔ ħ ɔː u a j
1687	Yahuna	Tucupí	gā́lie	gā́lie	g aː ɺ i e		2856	1095		g aː ɺ i e
1688	Yahuna	Tucupí	gā́li(e)	gā́li	g aː ɺ i		2856	1095		g aː ɺ i -
1302	Desano	Tucáno	naxtsí	naxtsí	n a x t s i		2859	852		n a x t s i
1303	Yupua	Tucáno	(n)yā́si	yā́si	j aː s i		2862	853		j aː s i
1304	Yahuna	Tucáno	naḥé̠a	naḥé̠a	n a ħ ɛ a		2861	854		n a ħ ɛ a
1305	Koretu	Tucáno	dṓki	dṓki	d ɔː k i		2860	855		d ɔː k i
2273	Desano	Turning back	gālitsiali	gālitsiali	g aː ɺ i t s i a ɺ i		2864	1485		g aː ɺ i t s i a ɺ i
1360	Yahuna	Tuyuyú	kālomalí(e)	kālomalí	k aː ɺ ɔ m a ɺ i		2866	890		k aː ɺ ɔ m a ɺ i
1361	Yahuna	Tuyuyú	áualiga	áualiga	a u a ɺ i g a		2867	891		a u a ɺ i g a
1106	Desano	Uacari monkey	pōlétulu	pōlétulu	p ɔː ɺ e t u ɺ u		2869	741		p ɔː ɺ e t u ɺ u
1107	Desano	Uacari monkey	pōréturu	pōréturu	p ɔː ɾ e t u ɾ u		2869	741		p ɔː ɾ e t u ɾ u
1721	Yahuna	Ukuki	pupáka	pupáka	p u p a k a		2872	1116		p u p a k a
1705	Desano	Umarí	mé̥	mé̥	m ɨ		2874	1104		m ɨ
1706	Yupua	Umarí	mḗ	mḗ	m eː		2874	1104		m eː
1707	Yahuna	Umarí	māmía	māmía	m aː m i a		2875	1105		m aː - m i - a
1708	Koretu	Umarí	mā́'me̥re̥	mā́'me̥re̥	m aː ʔ m ɨ ɾ ɨ		2875	1105		m aː ʔ m ɨ ɾ ɨ
1010	Desano	Uncle	uai	uai	u a i		2879	684		u a i
1011	Yupua	Uncle	me̥āmé̥	me̥āmé̥	m ɨ aː m ɨ		2881	685		m ɨ aː m ɨ
1012	Yahuna	Uncle	aá	aá	a a		2879	684		- a a
1013	Koretu	Uncle	aké̥lame̥	aké̥lame̥	a k ɨ ɺ a m ɨ		2880	686		a k ɨ ɺ a m ɨ
2043	Desano	Under the house	wiipoe̠káke̠	wiipoe̠káke̠	w i i p ɔ ɛ k a k ɛ		2884	1312		w i i p ɔ ɛ k a k ɛ
84	Desano	Underarm hair	kādoxkápoali	kādoxkápoali	k aː d ɔ x k a p ɔ a ɺ i		2886	55		k aː d ɔ x k a p ɔ a ɺ i
1323	Yahuna	Uratauí	báua	báua	b a u a		2888	866		b a u a
1324	Yahuna	Uratauí	báue	báue	b a u e		2888	866		b a u e
301	Desano	Urine	kōlé̠	kōlé̠	k ɔː ɺ ɛ		2891	205		k ɔː - ɺ ɛ -
302	Yupua	Urine	ya(g)núuli	yanúuli	j a n u u ɺ i		2892	206		- - j a n u u ɺ i
303	Yahuna	Urine	ōlé̠a	ōlé̠a	ɔː ɺ ɛ a		2891	205		- ɔː - ɺ ɛ a
304	Koretu	Urine	sikonḗ̠ri	sikonḗ̠ri	s i k ɔ n ɛː ɾ i		2892	206		s i k ɔ n - ɛː ɾ i
305	Desano	Urine	kōré̠	kōré̠	k ɔː ɾ ɛ		2891	205		k ɔː - ɾ ɛ -
306	Yupua	Urine	(g)nú(u)li	núli	n u ɺ i		2892	206		- - - - n - u ɺ i
307	Yahuna	Urine	ṓ'lé̠a	ṓ'lé̠a	ɔː ʔ ɺ ɛ a		2891	205		- ɔː ʔ ɺ ɛ a
1362	Desano	Urubú	gōlóphūna	gōlóphūna	g ɔː ɺ ɔ p h uː n a		2899	892		g ɔː ɺ ɔ p h uː n a
1363	Yupua	Urubú	miūla	miūla	m i uː ɺ a		2901	893		m i uː ɺ a
1364	Yahuna	Urubú	uadyúlika	uadyúlika	u a d j u ɺ i k a		2900	894		u a d j u ɺ i k a
1365	Koretu	Urubú	ṓropu	ṓropu	ɔː ɾ ɔ p u		2899	892		- ɔː ɾ ɔ p - - - u
1366	Desano	Urubú	gōróphūna	gōróphūna	g ɔː ɾ ɔ p h uː n a		2899	892		g ɔː ɾ ɔ p h uː n a
1747	Desano	Urucú	moxtsá	moxtsá	m ɔ x t s a		2905	1131		m ɔ x t - s a
1748	Yupua	Urucú	mó(x)sa	mósa	m ɔ s a		2905	1131		m ɔ - - - s a
1749	Yahuna	Urucú	muhá	muhá	m u h a		2905	1131		m u - - - h a
1750	Koretu	Urucú	muxtā́re̥	muxtā́re̥	m u x t aː ɾ ɨ		2905	1131		m u x t aː ɾ ɨ
1270	Desano	Urumutum	e̠hḗ̠be̥ge̥	e̠hḗ̠be̥ge̥	ɛ h ɛː b ɨ g ɨ		2910	832		- ɛ h ɛː b ɨ - g ɨ
1271	Yupua	Urumutum	me̥siī́ṅge̥	me̥siī́ṅge̥	m ɨ s i iː ŋ g ɨ		2910	832		m ɨ s i - iː ŋ g ɨ
1272	Yahuna	Urumutum	lukía	lukía	ɺ u k i a		2912	833		ɺ u k i a
1273	Koretu	Urumutum	hā́sikia̠li	hā́sikia̠li	h aː s i k i ɑ ɺ i		2911	834		h aː s i k i ɑ ɺ i
251	Desano	Vagina	yḗrigobe̠	yḗrigobe̠	j eː ɾ i g ɔ b ɛ		2915	166		j eː - ɾ i g ɔ b ɛ
252	Yupua	Vagina	bū́lugō	bū́lugō	b uː ɺ u g ɔː		2916	167		b uː ɺ u g ɔː
253	Yahuna	Vagina	ya'nákope̠	ya'nákope̠	j a ʔ n a k ɔ p ɛ		2915	166		j a ʔ n a k ɔ p ɛ
254	Koretu	Vagina	yanágoḥe̠	yanágoḥe̠	j a n a g ɔ ħ ɛ		2915	166		j a - n a g ɔ ħ ɛ
278	Desano	Vein	wā́dali	wā́dali	w aː d a ɺ i		2920	185		w aː d a ɺ i
279	Yahuna	Vein	yē̠niyá	yē̠niyá	j ɛː n i j a		2921	186		j ɛː n i j a
1902	Yupua	Very cold	(t)six̯(t)síama	six̯síama	s i ç s i a m a		2923	1225		s i ç s i a m a
1903	Yupua	Very cold	(t)se̥x̯(t)sé̥ama	se̥x̯sé̥ama	s ɨ ç s ɨ a m a		2923	1225		s ɨ ç s ɨ a m a
902	Yahuna	Very large flute pipe	yátai̯ga	yátai̯ga	j a t a j g a		2926	614		j a t a j g a
1564	Yupua	Very small tick	díanōpi	díanōpi	d i a n ɔː p i		2929	1015		d i a n ɔː p i
1565	Yahuna	Very small tick	ṓliaka	ṓliaka	ɔː ɺ i a k a		2928	1016		ɔː ɺ i a k a
526	Desano	Village, home	maxká	maxká	m a x k a		2931	351		m a x k a
527	Yupua	Village, home	yaue̠sé̠	yaue̠sé̠	j a u ɛ s ɛ		2932	352		j a u ɛ s ɛ
528	Yahuna	Village, home	māká	māká	m aː k a		2931	351		m aː - k a
548	Yahuna	Wall	koapái(a)	koapái	k ɔ a p a i		2935	364		k ɔ a p a i
549	Yahuna	Wall	koapái(e)	koapái	k ɔ a p a i		2935	364		k ɔ a p a i
766	Yahuna	War shield	áḥe̠a	áḥe̠a	a ħ ɛ a		2938	516		a ħ ɛ a
1904	Desano	Warm	axtsī́nika	axtsī́nika	a x t s iː n i k a		2940	1226		a x t s iː n i k a
1905	Yupua	Warm	ax(t)síama	axsíama	a x s i a m a		2940	1226		a x - s i - a m a
1906	Yahuna	Warm	ihía	ihía	i h i a		2942	1227		i h i a
1907	Koretu	Warm	hḗ̠kiaki	hḗ̠kiaki	h ɛː k i a k i		2941	1228		h ɛː k i a k i
1533	Desano	Wasp	uxtí	uxtí	u x t i		2945	995		- u x t i -
1534	Yupua	Wasp	ú(x)ti	úti	u t i		2945	995		- u - t i -
1535	Yahuna	Wasp	ū́(x)tia	ū́tia	uː t i a		2945	995		- uː - t i a
1536	Koretu	Wasp	hū́ti	hū́ti	h uː t i		2945	995		h uː - t i -
339	Desano	Water	dex̯kó	dex̯kó	d e ç k ɔ		2950	230		d e ç k ɔ -
340	Yupua	Water	dé̠(x̯)ko	dé̠ko	d ɛ k ɔ		2950	230		d ɛ - k ɔ -
341	Yahuna	Water	ókoa	ókoa	ɔ k ɔ a		2950	230		- ɔ - k ɔ a
342	Koretu	Water	kótapu	kótapu	k ɔ t a p u		2951	231		k ɔ t a p u
343	Yahuna	Water	hókoa	hókoa	h ɔ k ɔ a		2950	230		h ɔ - k ɔ a
647	Desano	Water pot with two handles	tsōróbu	tsōróbu	t s ɔː ɾ ɔ b u		2956	430		t s ɔː ɾ ɔ b u
648	Yahuna	Water pot with two handles	ókolihotó	ókolihotó	ɔ k ɔ ɺ i h ɔ t ɔ		2957	431		- ɔ k ɔ ɺ i h ɔ t ɔ
649	Yahuna	Water pot with two handles	hokólihoto	hokólihoto	h ɔ k ɔ ɺ i h ɔ t ɔ		2957	431		h ɔ k ɔ ɺ i h ɔ t ɔ
1596	Yahuna	Water spider	lianyamága	lianyamága	ɺ i a n j a m a g a		2960	1037		ɺ i a n j a m a g a
1597	Yahuna	Water spider	dianyamága	dianyamága	d i a n j a m a g a		2960	1037		d i a n j a m a g a
1380	Yahuna	Wattle	dikánapiroa	dikánapiroa	d i k a n a p i ɾ ɔ a		2963	904		d i k a n a p i ɾ ɔ a
924	Yahuna	Wax sticks made from inambú feathers that are dipped in beeswax and then bent together	mumiákakoa	mumiákakoa	m u m i a k a k ɔ a		2965	629		m u m i a k a k ɔ a
1819	Desano	We	māli	māli	m aː ɺ i		2967	1174		m aː ɺ i
1820	Yupua	We	ge̥á	ge̥á	g ɨ a		2970	1175		g ɨ a
1821	Yahuna	We	dyihá	dyihá	d j i h a		2969	1176		d j i h a
1822	Koretu	We	yéta	yéta	j e t a		2968	1177		j e - t a
1823	Koretu	We	yé'ta	yé'ta	j e ʔ t a		2968	1177		j e ʔ t a
1824	Koretu	We	yé(e)ta	yéta	j e t a		2968	1177		j e - t a
2303	Desano	Well! (invitation to eat etc.)	balalikḗ̠	balalikḗ̠	b a ɺ a ɺ i k ɛː		2974	1508		b a ɺ a ɺ i k ɛː
1912	Desano	Wet	dexkópakana	dexkópakana	d e x k ɔ p a k a n a		2976	1232		d e x k ɔ p a k a n a
1913	Yahuna	Wet	uiíaka	uiíaka	u i i a k a		2977	1233		u i i a k a
1950	Desano	White	bōlé̠riye̠	bōlé̠riye̠	b ɔː ɺ ɛ ɾ i j ɛ		2979	1261		b ɔː ɺ ɛ ɾ i j ɛ
1951	Yupua	White	bṓle̠	bṓle̠	b ɔː ɺ ɛ		2979	1261		b ɔː ɺ - - - - ɛ
1952	Yahuna	White	bóya	bóya	b ɔ j a		2979	1261		b ɔ - - - - j a
1953	Koretu	White	pṓle̠	pṓle̠	p ɔː ɺ ɛ		2979	1261		p ɔː ɺ - - - - ɛ
1954	Yahuna	White	bóiya	bóiya	b ɔ i j a		2979	1261		b ɔ - - - i j a
1955	Koretu	White	pó(o)le̠	póle̠	p ɔ ɺ ɛ		2979	1261		p ɔ ɺ - - - - ɛ
855	Yahuna	White down feathers on those ears	amuuítoa	amuuítoa	a m u u i t ɔ a		2986	577		a m u u i t ɔ a
1351	Desano	White heron	yaxhí	yaxhí	j a x h i		2988	884		j a x h i
1352	Yupua	White heron	boḥó	boḥó	b ɔ ħ ɔ		2991	885		b ɔ ħ ɔ
1353	Yahuna	White heron	būdyaboía	būdyaboía	b uː d j a b ɔ i a		2990	886		b uː d j a b ɔ i a
1354	Koretu	White heron	háupu	háupu	h a u p u		2989	887		h a u p u
1355	Desano	White heron	yaḥí	yaḥí	j a ħ i		2988	884		j a - ħ i
1038	Desano	White man	pe̠ā́maxsa	pe̠ā́maxsa	p ɛ aː m a x s a		2994	703		p ɛ aː m a x s a
1039	Yupua	White man	kalíua	kalíua	k a ɺ i u a		2995	704		k a ɺ i u - - a
1040	Yahuna	White man	kaliuāna	kaliuāna	k a ɺ i u aː n a		2995	704		k a ɺ i u aː n a
1041	Koretu	White man	karíua	karíua	k a ɾ i u a		2995	704		k a ɾ i u - - a
1042	Yupua	White man	karíua	karíua	k a ɾ i u a		2995	704		k a ɾ i u - - a
